oldUrl,newUrl,fullNewUrl,redirectType,reason,confidence,status
"https://www.eurowindowhcm.com/2022/07/khuyen-mai-20-nam-thanh-lap-eurowindow.html","/tin-tuc/khuyen-mai-20-nam-thanh-lap-eurowindow","https://eurowindowhcm.com/tin-tuc/khuyen-mai-20-nam-thanh-lap-eurowindow",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2022/06/vat-lieu-kinh-cao-cap-trong-thiet-ke.html","/tin-tuc/vat-lieu-kinh-cao-cap-trong-thiet-ke","https://eurowindowhcm.com/tin-tuc/vat-lieu-kinh-cao-cap-trong-thiet-ke",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2022/06/kham-pha-gian-hang-eurowindow-tai-trien.html","/tin-tuc/kham-pha-gian-hang-eurowindow-tai-trien","https://eurowindowhcm.com/tin-tuc/kham-pha-gian-hang-eurowindow-tai-trien",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2022/06/cua-nhom-eurowindow-cach-nhiet-hieu-qua.html","/tin-tuc/cua-nhom-eurowindow-cach-nhiet-hieu-qua","https://eurowindowhcm.com/tin-tuc/cua-nhom-eurowindow-cach-nhiet-hieu-qua",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2022/06/stelong-tham-nha-may-eurowindow-binh-duong.html.html","/tin-tuc/stelong-tham-nha-may-eurowindow-binh-duong.html","https://eurowindowhcm.com/tin-tuc/stelong-tham-nha-may-eurowindow-binh-duong.html",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2022/05/trien-lam-vietbuil-2022-tai-nang.html","/tin-tuc/trien-lam-vietbuil-2022-tai-nang","https://eurowindowhcm.com/tin-tuc/trien-lam-vietbuil-2022-tai-nang",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2022/05/uu-dai-dac-biet-cua-mat-nha-sang-dang-tay.html","/tin-tuc/uu-dai-dac-biet-cua-mat-nha-sang-dang-tay","https://eurowindowhcm.com/tin-tuc/uu-dai-dac-biet-cua-mat-nha-sang-dang-tay",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2022/04/chuong-trinh-khuyen-mai-cua-go-2022.html","/tin-tuc/chuong-trinh-khuyen-mai-cua-go-2022","https://eurowindowhcm.com/tin-tuc/chuong-trinh-khuyen-mai-cua-go-2022",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2022/04/eurowindow-dan-au-top-5-cong-ty-vat.html","/tin-tuc/eurowindow-dan-au-top-5-cong-ty-vat","https://eurowindowhcm.com/tin-tuc/eurowindow-dan-au-top-5-cong-ty-vat",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2022/04/bi-mat-ang-sau-kha-nang-cach-nhiet-vuot.html","/tin-tuc/bi-mat-ang-sau-kha-nang-cach-nhiet-vuot","https://eurowindowhcm.com/tin-tuc/bi-mat-ang-sau-kha-nang-cach-nhiet-vuot",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2022/04/cua-va-vach-nhom-kinh-5-iem-cong-sang.html","/tin-tuc/cua-va-vach-nhom-kinh-5-iem-cong-sang","https://eurowindowhcm.com/tin-tuc/cua-va-vach-nhom-kinh-5-iem-cong-sang",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2022/01/cong-trinh-eurowindow-tai-quan-1.html","/tin-tuc/cong-trinh-eurowindow-tai-quan-1","https://eurowindowhcm.com/tin-tuc/cong-trinh-eurowindow-tai-quan-1",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2022/01/cong-trinh-eurowindow-tai-go-vap.html","/tin-tuc/cong-trinh-eurowindow-tai-go-vap","https://eurowindowhcm.com/tin-tuc/cong-trinh-eurowindow-tai-go-vap",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2022/01/eurowindow-showroom-thu-duc.html","/tin-tuc/eurowindow-showroom-thu-duc","https://eurowindowhcm.com/tin-tuc/eurowindow-showroom-thu-duc",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2022/01/cong-trinh-eurowindow-tai-hoc-mon.html","/tin-tuc/cong-trinh-eurowindow-tai-hoc-mon","https://eurowindowhcm.com/tin-tuc/cong-trinh-eurowindow-tai-hoc-mon",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2022/01/cong-trinh-eurowindow-long-an.html","/tin-tuc/cong-trinh-eurowindow-long-an","https://eurowindowhcm.com/tin-tuc/cong-trinh-eurowindow-long-an",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2021/09/eurowindow-khuyen-mai-thang-10.html","/tin-tuc/eurowindow-khuyen-mai-thang-10","https://eurowindowhcm.com/tin-tuc/eurowindow-khuyen-mai-thang-10",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2021/06/eurowindow-mien-nam-khuyen-mai-len-den-15.html","/tin-tuc/eurowindow-mien-nam-khuyen-mai-len-den-15","https://eurowindowhcm.com/tin-tuc/eurowindow-mien-nam-khuyen-mai-len-den-15",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2021/04/diem-noi-bat-cua-cua-go-eurowindow.html.html","/tin-tuc/diem-noi-bat-cua-cua-go-eurowindow.html","https://eurowindowhcm.com/tin-tuc/diem-noi-bat-cua-cua-go-eurowindow.html",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2021/03/cua-nhom-cau-cach-nhiet-eurowindow.html","/tin-tuc/cua-nhom-cau-cach-nhiet-eurowindow","https://eurowindowhcm.com/tin-tuc/cua-nhom-cau-cach-nhiet-eurowindow",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2021/03/tieu-chi-danh-gia-cua-nhom-chat-luong.html","/tin-tuc/tieu-chi-danh-gia-cua-nhom-chat-luong","https://eurowindowhcm.com/tin-tuc/tieu-chi-danh-gia-cua-nhom-chat-luong",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2021/01/eurowindow-su-lua-chon-tin-cay-cua-chu.html","/tin-tuc/eurowindow-su-lua-chon-tin-cay-cua-chu","https://eurowindowhcm.com/tin-tuc/eurowindow-su-lua-chon-tin-cay-cua-chu",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2020/12/cua-upvc-eurowindow.html","/tin-tuc/cua-upvc-eurowindow","https://eurowindowhcm.com/tin-tuc/cua-upvc-eurowindow",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2020/12/cua-cach-am-eurowindow.html","/tin-tuc/cua-cach-am-eurowindow","https://eurowindowhcm.com/tin-tuc/cua-cach-am-eurowindow",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2020/12/cua-go-eurowindow.html","/tin-tuc/cua-go-eurowindow","https://eurowindowhcm.com/tin-tuc/cua-go-eurowindow",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2020/11/eurowindow-tu-hao-5-lan-lien-tiep-at.html","/tin-tuc/eurowindow-tu-hao-5-lan-lien-tiep-at","https://eurowindowhcm.com/tin-tuc/eurowindow-tu-hao-5-lan-lien-tiep-at",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2020/11/iem-khac-biet-cua-cua-go-eurowindow-ma.html","/tin-tuc/iem-khac-biet-cua-cua-go-eurowindow-ma","https://eurowindowhcm.com/tin-tuc/iem-khac-biet-cua-cua-go-eurowindow-ma",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2020/11/noi-that-eurowindow-manh-ghep-uong-ai.html","/tin-tuc/noi-that-eurowindow-manh-ghep-uong-ai","https://eurowindowhcm.com/tin-tuc/noi-that-eurowindow-manh-ghep-uong-ai",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2020/09/cua-upvc-eurowindow-ang-cap-vuot-thoi.html","/tin-tuc/cua-upvc-eurowindow-ang-cap-vuot-thoi","https://eurowindowhcm.com/tin-tuc/cua-upvc-eurowindow-ang-cap-vuot-thoi",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2020/09/eurowindow-hanh-trinh-moi-2020.html","/tin-tuc/eurowindow-hanh-trinh-moi-2020","https://eurowindowhcm.com/tin-tuc/eurowindow-hanh-trinh-moi-2020",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2020/09/cua-va-vach-nhom-kinh-eurowindow.html","/tin-tuc/cua-va-vach-nhom-kinh-eurowindow","https://eurowindowhcm.com/tin-tuc/cua-va-vach-nhom-kinh-eurowindow",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2020/08/cua-cuon-eurowindow-la-chan-thep.html","/tin-tuc/cua-cuon-eurowindow-la-chan-thep","https://eurowindowhcm.com/tin-tuc/cua-cuon-eurowindow-la-chan-thep",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2020/08/mat-dung-nhom-kinh-eurowindow-152-ien.html","/tin-tuc/mat-dung-nhom-kinh-eurowindow-152-ien","https://eurowindowhcm.com/tin-tuc/mat-dung-nhom-kinh-eurowindow-152-ien",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2020/08/xe-hop-go-cua-nhanh-tay-sam-noi-that.html","/tin-tuc/xe-hop-go-cua-nhanh-tay-sam-noi-that","https://eurowindowhcm.com/tin-tuc/xe-hop-go-cua-nhanh-tay-sam-noi-that",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2020/07/cua-nhom-ea55-eurowindow-kien-tao-tuyet.html","/tin-tuc/cua-nhom-ea55-eurowindow-kien-tao-tuyet","https://eurowindowhcm.com/tin-tuc/cua-nhom-ea55-eurowindow-kien-tao-tuyet",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2020/06/Eurowindow-khuyen-mai-2020.html","/tin-tuc/Eurowindow-khuyen-mai-2020","https://eurowindowhcm.com/tin-tuc/Eurowindow-khuyen-mai-2020",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2020/06/cua-go-eurowindow-phu-song-viet-nam.html","/tin-tuc/cua-go-eurowindow-phu-song-viet-nam","https://eurowindowhcm.com/tin-tuc/cua-go-eurowindow-phu-song-viet-nam",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2020/06/noi-that-eurowindow-nang-tam-khong-gian.html","/tin-tuc/noi-that-eurowindow-nang-tam-khong-gian","https://eurowindowhcm.com/tin-tuc/noi-that-eurowindow-nang-tam-khong-gian",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2020/06/giai-ma-suc-hut-tu-cua-upvc-kommerling.html","/tin-tuc/giai-ma-suc-hut-tu-cua-upvc-kommerling","https://eurowindowhcm.com/tin-tuc/giai-ma-suc-hut-tu-cua-upvc-kommerling",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2020/05/eurowindow-kinh-nghiem-18-nam-thi-cong.html","/tin-tuc/eurowindow-kinh-nghiem-18-nam-thi-cong","https://eurowindowhcm.com/tin-tuc/eurowindow-kinh-nghiem-18-nam-thi-cong",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2020/05/eurowindow-da-nang.html","/tin-tuc/eurowindow-da-nang","https://eurowindowhcm.com/tin-tuc/eurowindow-da-nang",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2020/05/cua-vom-nhom-kinh-eurowindow.html","/tin-tuc/cua-vom-nhom-kinh-eurowindow","https://eurowindowhcm.com/tin-tuc/cua-vom-nhom-kinh-eurowindow",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2020/04/cong-trinh-eurowindow-quan-2.html","/tin-tuc/cong-trinh-eurowindow-quan-2","https://eurowindowhcm.com/tin-tuc/cong-trinh-eurowindow-quan-2",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2020/03/cua-cuon-eurowindow-chinh-phuc-thi.html","/tin-tuc/cua-cuon-eurowindow-chinh-phuc-thi","https://eurowindowhcm.com/tin-tuc/cua-cuon-eurowindow-chinh-phuc-thi",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2020/03/cua-go-composite-eurowindow-dep-sang.html","/tin-tuc/cua-go-composite-eurowindow-dep-sang","https://eurowindowhcm.com/tin-tuc/cua-go-composite-eurowindow-dep-sang",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2020/03/cong-trinh-eurowindow-cu-chi.html","/tin-tuc/cong-trinh-eurowindow-cu-chi","https://eurowindowhcm.com/tin-tuc/cong-trinh-eurowindow-cu-chi",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2020/03/cong-trinh-cua-eurowindow-quan-10.html","/tin-tuc/cong-trinh-cua-eurowindow-quan-10","https://eurowindowhcm.com/tin-tuc/cong-trinh-cua-eurowindow-quan-10",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2020/02/cua-go-composite.html","/tin-tuc/cua-go-composite","https://eurowindowhcm.com/tin-tuc/cua-go-composite",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2020/02/cua-di-upvc-mo-truot.html","/tin-tuc/cua-di-upvc-mo-truot","https://eurowindowhcm.com/tin-tuc/cua-di-upvc-mo-truot",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2020/02/cong-trinh-cua-eurowindow-vung-tau.html","/tin-tuc/cong-trinh-cua-eurowindow-vung-tau","https://eurowindowhcm.com/tin-tuc/cong-trinh-cua-eurowindow-vung-tau",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2020/02/cua-nhom-eurowindow-tai-quan-tan-binh.html","/tin-tuc/cua-nhom-eurowindow-tai-quan-tan-binh","https://eurowindowhcm.com/tin-tuc/cua-nhom-eurowindow-tai-quan-tan-binh",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2020/01/vach-nhom-kinh-eurowindow-kien-tao-ve.html","/tin-tuc/vach-nhom-kinh-eurowindow-kien-tao-ve","https://eurowindowhcm.com/tin-tuc/vach-nhom-kinh-eurowindow-kien-tao-ve",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/12/euroindow-quan-9.html","/tin-tuc/euroindow-quan-9","https://eurowindowhcm.com/tin-tuc/euroindow-quan-9",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/12/eurowindow-chi-25-ty-nhap-khau-day.html","/tin-tuc/eurowindow-chi-25-ty-nhap-khau-day","https://eurowindowhcm.com/tin-tuc/eurowindow-chi-25-ty-nhap-khau-day",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/12/eurowindow-gan-ket-e-thanh-cong.html","/tin-tuc/eurowindow-gan-ket-e-thanh-cong","https://eurowindowhcm.com/tin-tuc/eurowindow-gan-ket-e-thanh-cong",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/12/eurowindow-at-top-10-cong-ty-vat-lieu.html","/tin-tuc/eurowindow-at-top-10-cong-ty-vat-lieu","https://eurowindowhcm.com/tin-tuc/eurowindow-at-top-10-cong-ty-vat-lieu",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/12/san-pham-eurowindow-lam-tang-gia-tri.html","/tin-tuc/san-pham-eurowindow-lam-tang-gia-tri","https://eurowindowhcm.com/tin-tuc/san-pham-eurowindow-lam-tang-gia-tri",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/12/bi-quyet-chon-cua-cho-ngoi-nha.html","/tin-tuc/bi-quyet-chon-cua-cho-ngoi-nha","https://eurowindowhcm.com/tin-tuc/bi-quyet-chon-cua-cho-ngoi-nha",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/12/eurowindow-top-100-noi-lam-viec-tot.html","/tin-tuc/eurowindow-top-100-noi-lam-viec-tot","https://eurowindowhcm.com/tin-tuc/eurowindow-top-100-noi-lam-viec-tot",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/12/thanh-cong-cua-eurowindow-gia-tri-cua.html","/tin-tuc/thanh-cong-cua-eurowindow-gia-tri-cua","https://eurowindowhcm.com/tin-tuc/thanh-cong-cua-eurowindow-gia-tri-cua",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/12/eurowindow-don-nhan-huan-chuong-lao-dong.html","/tin-tuc/eurowindow-don-nhan-huan-chuong-lao-dong","https://eurowindowhcm.com/tin-tuc/eurowindow-don-nhan-huan-chuong-lao-dong",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/12/eurowindow-lan-thu-4-lien-tiep-dat-thqg.html","/tin-tuc/eurowindow-lan-thu-4-lien-tiep-dat-thqg","https://eurowindowhcm.com/tin-tuc/eurowindow-lan-thu-4-lien-tiep-dat-thqg",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/12/eurowindow-to-chuc-hoi-thao-kpis-toan.html","/tin-tuc/eurowindow-to-chuc-hoi-thao-kpis-toan","https://eurowindowhcm.com/tin-tuc/eurowindow-to-chuc-hoi-thao-kpis-toan",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/12/khach-hang-can-biet-khi-lua-chon-cua.html","/tin-tuc/khach-hang-can-biet-khi-lua-chon-cua","https://eurowindowhcm.com/tin-tuc/khach-hang-can-biet-khi-lua-chon-cua",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/12/quy-inh-bao-hanh-2019.html","/tin-tuc/quy-inh-bao-hanh-2019","https://eurowindowhcm.com/tin-tuc/quy-inh-bao-hanh-2019",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/12/eurowindow-uoc-cap-giay-chung-nhan-toan.html","/tin-tuc/eurowindow-uoc-cap-giay-chung-nhan-toan","https://eurowindowhcm.com/tin-tuc/eurowindow-uoc-cap-giay-chung-nhan-toan",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/12/eurowindow-tai-vietbuild-ho-chi-minh.html","/tin-tuc/eurowindow-tai-vietbuild-ho-chi-minh","https://eurowindowhcm.com/tin-tuc/eurowindow-tai-vietbuild-ho-chi-minh",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/12/eurowindow-moi-truong-tot-nhat-cho-su.html","/tin-tuc/eurowindow-moi-truong-tot-nhat-cho-su","https://eurowindowhcm.com/tin-tuc/eurowindow-moi-truong-tot-nhat-cho-su",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/12/eurowindow-gia-nhap-noi-that.html","/tin-tuc/eurowindow-gia-nhap-noi-that","https://eurowindowhcm.com/tin-tuc/eurowindow-gia-nhap-noi-that",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/12/cua-truot-tu-dong-2-canh.html","/tin-tuc/cua-truot-tu-dong-2-canh","https://eurowindowhcm.com/tin-tuc/cua-truot-tu-dong-2-canh",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/12/tinh-uu-viet-cua-cua-chong-chay.html","/tin-tuc/tinh-uu-viet-cua-cua-chong-chay","https://eurowindowhcm.com/tin-tuc/tinh-uu-viet-cua-cua-chong-chay",301,"content-migrated-takeout","high","ready"
